tweet_id,url
2005987233581694991,https://x.com/ChrisWillx/status/2005987233581694991
2005717067329331549,https://x.com/ChrisWillx/status/2005717067329331549
2005715222166667294,https://x.com/ChrisWillx/status/2005715222166667294
2005659093583712739,https://x.com/ChrisWillx/status/2005659093583712739
2005274518269624368,https://x.com/ChrisWillx/status/2005274518269624368
2005003717867880508,https://x.com/ChrisWillx/status/2005003717867880508
2004918800676983072,https://x.com/ChrisWillx/status/2004918800676983072
2004628281933406539,https://x.com/ChrisWillx/status/2004628281933406539
2004578834687951002,https://x.com/ChrisWillx/status/2004578834687951002
2003808074125979759,https://x.com/ChrisWillx/status/2003808074125979759
2003152262601056440,https://x.com/ChrisWillx/status/2003152262601056440
2002771043216511194,https://x.com/ChrisWillx/status/2002771043216511194
